Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Angola,AGO,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80000000160857,7.89999999970223,5.59999999980521,0.3999999990059,-0.299999998923113,-1.20000000094191,-6.90000000022279,-24.6999999981829,3.49999999778274,10.4000000012854,11.1999999990168,7.89999999939215,6.80476211558198,3.23979967077868,3.01207617559396,3.1419662220479,14.4905487837701,3.30827792206922,11.1828077617398,18.2615484953517,20.7350198038006,22.5931061174281,13.8170989599482,2.4129116118623,3.40764363407391,3.91856682458631,
Antigua and Barbuda,ATG,,,,,,,,,,,,,,,,,,,4.18411776902343,7.3435694953033,8.59506595543422,4.08372293051673,0.167301109874956,4.67838868146984,9.75362026759159,7.99031242873431,12.7194229508994,8.26317373838063,5.4218022928834,5.77288243140781,2.54510184287101,2.03643902992698,0.848183727103276,5.39010221339804,6.32762489533911,-4.17682270932963,6.73956147844011,4.88584539102479,4.40767124960864,4.12160539458537,5.10012119117648,-3.12002432244746,2.89502415170941,6.58421988084406,4.91260096379888,6.11488290230888,13.5377010014751,9.62876352134023,0.0298331772383875,-11.8563637791648,-7.90912848788257,-5.04373168203838,
Argentina,ARG,,5.42784287219094,-0.852021492428719,-5.30819682945132,10.1302976338977,10.5694333495945,-0.659726174863422,3.19199662528655,4.82250079191368,9.67952599141772,3.04564334084789,5.65813108050457,1.62841649943542,2.81175403997467,5.53380440143016,-0.0284120882711392,-2.01825153277618,6.93414776273241,-4.5061247976757,10.2227634485709,4.15176235037666,-5.68952800015261,-4.95717851863463,3.87512343331906,2.21177350353476,-7.58667718994943,7.87577983062546,2.90999313619218,-2.55690488546976,-7.49618957328234,-2.39895922424094,12.6697100968503,11.9407747284308,5.90691949369952,5.83620069701152,-2.84520961119372,5.52668982824724,8.11104675760042,3.85017886913406,-3.38545705259293,-0.788998922157376,-4.40883969762805,-10.894484819891,8.83704078344473,9.02957332195959,9.17895021699024,8.46606271178115,8.65333684642083,6.75843941952496,0.850241475756562,9.16091692451589,8.86955390713081,
Armenia,ARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6999984817524,-41.8000027485614,-8.79999879239085,5.40000279013701,6.89999840719999,5.86540074820616,3.32107969582276,7.3,3.30000000000001,5.89999999999978,9.55664149553445,13.186300532067,14.040795055965,10.4678418639964,13.8657112514855,13.1980035141411,13.7492019583842,6.89999999999999,-14.1499886386171,2.09636589169197,4.60000000000001,
Aruba,ABW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9979128964045,9.00061189943176,12.0027692981139,4.00044699095869,3.99762451445835,3.99958672406846,6.00060015961692,11.2418222390766,1.22673164128595,7.78103088089676,6.68811910669976,1.16655508861059,3.68201155411714,-0.692928686041355,-2.57823795398627,1.56854555249026,,,,,,,,,
Australia,AUS,,2.48526451983899,1.38082797075273,6.27610539879105,7.02391075271879,5.98548581464571,2.33430655887057,6.31707710318044,5.12809523652535,7.06212917549955,7.19528769434451,3.9989725905746,3.89775199419869,2.65072489056466,4.11557913978335,1.23560491875814,2.62779625522089,3.57351079044939,0.887236330293788,4.13235749251338,3.0570683455496,3.40120718788587,3.23806643083999,-2.31442285923021,4.74591587918638,5.06526347104979,4.58693028375647,2.61886591954732,5.64919582229932,3.92575204692236,3.57666875415809,-0.350448826786646,0.442620804050819,4.11654440311047,4.04895308245527,3.99328724442721,3.99347814626081,3.90058732612056,4.52423907765835,4.9542702886101,3.84616636310284,1.89933582789605,3.91321463426635,3.15132848478153,4.14755843413074,3.18666231995188,3.03805646974224,3.78136490171302,3.77308555606324,1.36618924227223,2.3297102538582,1.90562711654734,
Austria,AUT,,5.53797931684518,2.64867511295262,4.13826758157035,6.12435373762845,3.4801749179956,5.64286141093264,3.0080477977549,4.47231278246085,6.27586716606925,5.54272522514788,5.11496867672274,6.20786095989618,4.89043543684753,3.94213813921516,-0.363735694979539,4.57844537754492,5.0799808029692,-0.210653479147496,5.35669983786227,1.73148542003557,-0.144294507155649,2.01125437466048,2.97308801041649,0.0512752362019597,2.49867850447029,2.30139277197374,1.35716801209109,3.29588022411291,3.8870747785049,4.34564153855743,3.44162741410247,2.09352473143976,0.5268094598202,2.40211876654048,2.66798366438825,2.46664393403083,2.30891087512116,3.78554274837333,3.53912780381161,3.66758883562773,0.857402600901125,1.69372986315284,0.86591944519779,2.58957985369672,2.40067235933287,3.66979029251323,3.70594876449594,1.43625909573488,-3.78265643506398,2.05092757966084,2.69640310938324,
Azerbaijan,AZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.700000000000003,-22.6,-23.1,-19.7,-11.8,1.29999999999998,5.80000000000001,10,7.40000000000001,11.1,9.90000000000002,10.6,11.2,10.2,26.4,34.5,25.049,10.8,9.3,5,1,
"Bahamas, The",BHS,,10.6670987860189,10.4519708602617,10.5240582511876,10.5015661265559,10.4255963610539,9.07192806679511,9.59811615948729,8.42176423035117,8.9816610505451,-5.64964985880276,1.62650987951807,-3.49733620401334,7.56756756756755,-16.7542293284605,-14.8031242608039,5.1851851851852,9.1549295774648,14.1795186535765,26.139295954376,6.49528036600348,-9.22640526700805,6.69889854501385,3.59705135951663,14.171150691221,4.82918007662836,1.79699996764182,2.9845188836148,2.3097083091226,6.72732838532417,-1.59624925369968,-4.18178346381517,-3.82558274084263,0.307806452906604,3.14891632098889,4.37875097711138,4.22353021272382,2.06224019930141,4.7164738248118,7.14412993221745,4.149246399763,2.62562712099302,2.7046295125315,-1.26474462878853,0.882884232581944,3.39529266953875,2.51686384101369,1.44652221530914,-2.32393724789044,-4.85996549609217,0.178735484400192,1.62883899079111,
Bahrain,BHR,,,,,,,,,,,,,,,,,,,,,,-5.31669628392008,-7.55621750723243,6.37637731150222,5.00364422449616,-4.75826715146323,1.18299552992799,10.3990069141593,6.99999382457554,0.364005337788242,4.43799733021709,11.2299997232053,6.68999647932242,12.8700074230811,-0.25000099991513,3.92999224126005,4.11000538306976,3.09299924979021,4.79000236543081,4.30000080039548,5.29999344971523,4.60000000000001,5.25999999999999,7.2,5.60000000000001,7.80000000000001,6.69999999999999,8.33999999999999,6.3,3.09999999999999,4.5,,
Bangladesh,BGD,,6.05816081799762,5.45303098397545,-0.45589429795973,10.9527885492042,1.60625822901193,2.56681200027806,-1.87586392708222,9.48945402152039,1.22085790733759,5.61985230234019,-5.47948303564009,-13.9737286906937,3.32568018955305,9.59195630398217,-4.08821409231852,5.66136120081416,2.6730560443263,7.07383773928898,4.80163459901244,0.819141865445687,3.80199804668402,2.37646681781467,4.01608804215971,5.18067229881211,3.22328062377595,4.24857044927131,3.73226372974842,2.15920230841442,2.61235181174317,5.94130714391589,3.33935553676743,5.03913312092791,4.57437554996478,4.08470353154433,4.92505217998911,4.62196797151293,5.38755172908235,5.22753138847885,4.86923020718541,5.94450676992591,5.27401411426681,4.41541092255184,5.25599427153136,6.27050290045661,5.95547847345695,6.62933717490736,6.42784252079143,6.19043155313976,5.74115862566282,6.06933986445493,6.70809725518886,
Barbados,BRB,,7.69652979830472,9.06075859876711,-5.07842107458586,5.00487574733846,11.4348434975811,4.00337126000842,10.6361361426256,6.92182131752112,7.51840479433301,9.50940299458426,3.91272243606238,1.27380067189249,1.34070042446109,-4.65084124386253,4.00514929457192,-0.0825283968629975,4.37715972480264,6.13213319764174,7.66649701789264,4.73168672984879,-3.206614983348,-5.00910746812386,0.179773729626078,3.36164217302004,0.509259259259267,9.4311414094887,1.02072689396688,6.25,5.0392156862745,-4.8067918611163,-2.91205324719512,-4.97879539486973,0.988418781623352,3.9748162492107,1.49013303158235,1.83401551907403,6.39472711535811,4.11236353006589,2.59265631305638,2.31177434957574,-5.05404663180407,-3.54546462678972,2.00799096170259,3.68584914708747,3.18243753357746,3.41922167086166,0.477682124230355,0.180000010081244,-5.30000002313852,,,
Belarus,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.19999999999921,-9.60000000000034,-7.60000000000005,-11.7,-10.4000000000001,2.80000000000014,11.3999999999999,8.39999999999999,3.39999999999993,5.80000000000005,4.72530600626246,5.04526731762394,7.04319267515923,11.4497429270061,9.44090363053924,9.99798669373617,8.64731565894724,10.2482459208658,0.163535158892714,7.69999999999999,5.3,
Belgium,BEL,,4.97842306319198,5.21200350925604,4.35158428167072,6.95668473344035,3.5606598398608,3.1558949817337,3.86814694690104,4.19412962494754,6.62979979529436,5.77417585867445,3.98582734433866,5.29560440440302,6.38170209494955,4.5652580797851,-1.96594158199855,5.65274587866462,0.626154801408461,2.84189657817544,2.34107303475457,4.44405404293695,-0.279283619223023,0.594986944531058,0.311842729140579,2.46638265896659,1.6517928428224,1.82276212750605,2.30665942919177,4.72320890020781,3.46916681332627,3.1374024554929,1.83307429747974,1.53065481010361,-0.961873090754423,3.22697146873077,2.38475722188079,1.42477563685688,3.73503731739756,1.92884364746064,3.53969728051453,3.66969099628844,0.807711677276913,1.35973817194316,0.806920432716595,3.27424420025952,1.75106900182995,2.66640420182354,2.88330529918106,0.985181336616307,-2.77627874073431,2.4207093308178,1.78392418392417,
Belize,BLZ,,4.89227699287886,4.89265857509351,4.95642317084032,4.99986589996138,4.93053399446993,4.77087331556876,4.91312455521246,7.36721823757114,5.10638394815068,4.80769287096533,3.95944209177466,10.2182987079543,5.35187427256878,13.5599961587908,3.59282047501652,-0.0340061861345902,6.4965957441112,7.92079720384169,7.51701551848171,15.1665308705747,1.29063344022767,-0.283154178253071,-2.10601523143247,1.95794435932189,1.06685471387912,4.57424749567095,11.2157884427114,9.23759247080727,13.0908402939421,10.6285755495795,10.4970451406278,12.0357573563163,6.27656563402121,0.157937823160765,0.643967583716673,1.42872265214837,3.54518378812787,3.74095512588737,8.78036808309763,13.0387673904458,4.9571736740502,5.09874752292687,9.32135696402436,4.62054064566941,3.0279893426125,4.65304780826318,1.34036217729354,3.49161096556993,0,2.89999999999988,1.9298445361068,
Benin,BEN,,3.14128044248996,-3.4264098046341,4.73002793837696,6.6507591266183,5.29386282534018,3.57586275473881,1.07839867828238,3.84233561177815,2.8774979907388,2.09775758146533,-1.49684184490265,6.42636754769738,3.70616530758355,3.33931217539161,-4.8953454317771,0.884356313097584,4.98366373384702,1.25507801639864,6.53574741388118,6.7817638748146,9.95423117885178,2.23506632395791,-4.34782272047339,7.9298395695606,7.53032483745378,2.17114158886997,-1.50000293546657,3.4052452779739,-2.85416048370904,3.21318828038963,4.72250935967071,4.00998007712296,3.51934305727187,4.37245555159278,4.60426161016755,5.54740333757306,6.14807052164382,4.54074840999851,4.69722693831353,5.80000000000001,5,4.5,3.89999999999999,3.09999999999999,2.89999999999996,4.099997315514,4.60000000000001,5.09999999999999,3.8,2.99999999999963,3.09998899862786,
Bermuda,BMU,,4.67999999999999,4.47,1.07000000000002,11.11,4.76000000000001,14.3636363636364,13.275039745628,2.10526315789474,3.43642611683848,6.312292358804,3.4375,1.81268882175227,1.48367952522254,0.877192982456165,3.76811594202897,8.93854748603351,5.89743589743593,1.45278450363196,2.14797136038185,7.94392523364486,2.38095238095238,-5.28541226215646,2.00892857142858,0.481400437636765,-2.0034843205575,6.66666666666669,3.75000000000001,4.05622489959838,0.443844075646481,0.0192122958693659,-3.53438340376488,-0.0597371565113463,3.00856744371387,0.599613152804636,4.3991478561815,2.6004760455546,4.60000000000001,3.89999999999999,3.3826487140136,9.31715557653465,6.52028611489391,-1.51877004272106,3.47480603538395,2.59508837211581,1.97603658767056,5.62091092712247,2.93194003508117,0.933619209469597,-4.82605206615948,-1.89961717384828,,
Bhutan,BTN,,,,,,,,,,,,,,,,,,,,,,13.9077285598872,3.41394215220086,11.3107126709137,4.48210587460278,4.21177399979496,11.7305780026206,28.696264988975,4.98728976463481,7.43262602352044,10.8764342235928,-0.407876049359217,4.6008917378048,1.98636691529006,4.95150316216453,7.07411738322399,5.56517271124817,5.37383863218142,5.91403081389717,7.98397232978954,6.933024022078,8.20377388565782,10.7278408601543,7.66433395564515,5.89640804740405,7.12255984866805,6.84936581404148,17.9258250172833,4.66936438051924,6.728277779064,11.7685858031085,5.57367677350535,
Bolivia,BOL,,2.07998366981974,5.57022468401642,6.42070122102028,4.79455973062788,5.62501856960137,6.49729578944522,6.90886779317017,-12.169027877498,3.09601314378583,-0.494821089404908,5.06333643455234,7.96748521281066,5.73916152301237,2.9395678159091,7.31101772689946,4.61456748557387,4.97121565455343,2.05269457150821,0.133344043698287,-1.37177290765868,0.275616374210003,-3.93873792752359,-4.04212139982387,-0.200671850875466,-1.67638751669146,-2.57387737905508,2.4634795587357,2.90950543530182,3.79012839888249,4.63578790245226,5.26652207279909,1.64650004115667,4.26929533323744,4.66726626755283,4.67827690465316,4.36134031086841,4.9542087761462,5.02935463620011,0.426885363579004,2.50781098812654,1.68379903413398,2.48556581527642,2.71133983214801,4.17329556102088,4.42143309990601,4.79700873859663,4.56438448272662,6.14849781016815,3.35699942996439,4.12672335557637,5.17392916152126,
Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8000011708028,88.9576640464601,34.3895751425005,15.5999961469621,9.59999999999998,5.5,4.40000000000009,5.2999999999999,4.00000000000003,6.09999999999997,5.0000000000001,6.20000000000019,6.83800000000019,5.41999999999956,-2.91000000000001,0.799999999999997,1.71047481717991,
Botswana,BWA,,6.34327963828349,6.66666875358428,5.92104819087236,6.83229714711923,5.81395647011477,6.34401567564151,5.92456306722107,10.5670569690897,15.123401979073,17.1202681872596,25.8211097405836,26.3619398551091,21.3031825567981,8.79779663711729,8.446249342416,10.6473771856791,12.0120402596178,14.3328014779982,12.1485888466551,11.9869013507982,9.06485759401119,12.1655316638964,13.1467294522593,8.54538348596714,7.12527126049778,8.1729240663863,11.8819281155526,19.4499696012129,13.0594060650237,6.77282200917044,7.45870876732717,2.91707033520655,1.91610735096187,3.62791594590848,4.40384920812551,5.55216200873909,10.1696550080143,10.5733046724599,5.06558408988302,5.88557942009875,3.54410192799683,9.00937401139979,6.27507484267764,5.97785730368838,1.64229369617792,5.13570452447067,4.80860565683111,2.94054921003519,-4.82514066289309,7.01444331849443,5.72277677144533,
Brazil,BRA,,10.2759115752691,5.21605938541778,0.874672608648282,3.48558230073068,3.05348790464363,4.15036021932218,4.9152656882159,11.4272823901685,9.73582686182293,8.76994747088169,11.2950868449659,12.05280227318,13.9786916357584,9.04212030845288,5.20907590194078,9.79041016246347,4.60631806293597,3.23170957296952,6.76628496089286,9.11096015157381,-4.39335719359896,0.580245554282641,-3.40979348007325,5.26914315638712,7.94586174560585,7.98829510902199,3.59962945687748,-0.102672710198163,3.27945885212122,-4.30000000000005,1.51206746147132,-0.466914924090474,4.66515094828333,5.33435987681476,4.41683199331733,2.14999999999999,3.37493881546746,0.0355122043608702,0.255597103232816,4.30574571549975,1.3148961209433,2.65597426675899,1.14674906432239,5.71391691586172,3.15635238812347,3.95541526928386,6.09545497675302,5.1692990144347,-0.328248039865983,7.53361545287012,2.73250924324411,
Brunei Darussalam,BRN,,,,,,,,,,,,,,,,0.355463822956082,20.1553930530165,10.9166983643971,6.77583447645176,22.5624280705511,-6.99670255279192,-19.8267158186386,3.95665544003514,0.501464953797594,0.599876660873463,-1.49074899687918,-2.71546969139817,2.00912976477771,1.09736632083002,-1.07417745073163,1.08942041626226,3.14594125165648,4.75858007928713,0.304573970540218,3.14539670234362,4.47870709598033,2.87831829528776,-1.47117173088664,-0.558508392532829,3.05215606741368,2.849421869975,2.74404140408586,3.87209723835255,2.90395503475781,0.504317943420517,0.387506909978711,4.39772043244614,0.154581460251663,-1.93888022158632,-1.76537149371698,2.59896591145292,2.2083593220505,
Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,,4.9001616187461,2.33456558750895,3.43030620685765,3.39644355071678,2.6834406589106,4.20760211141543,6.05451385243514,10.9446918641752,-3.28988199190637,-9.11737719266026,-8.44535521615856,-7.27238785779463,-1.4802147840993,1.81801095968019,2.86018946071668,-9.03005466263251,-1.64553038653355,4.86136196509138,1.96414147313557,5.69999999999999,4.2,4.69999999999999,5.5,6.69999999999999,6.40000000000001,6.5,6.40000000000001,6.2,-5.5,0.400000000000006,1.70000000000002,
Burkina Faso,BFA,,4.04392797494329,6.12879878369803,-1.26801636599573,2.28281923165264,3.76454536777855,0.537613083922324,8.82331498726521,3.07077392721436,2.02608104068358,0.117019619248609,1.4133398748871,2.31149873302634,0.449327407688259,8.28642648745132,2.99838289167371,8.53489496409527,0.370353561878616,4.60782500911725,3.66462151381413,0.796878866238956,4.25530340106337,9.56219661407562,0.345984737504821,-1.778696680499,8.51736499791227,7.95536272281009,-0.236336790963904,5.79559296700292,2.15026727100003,-0.602928480016431,9.06998446093117,0.232710761893813,3.46138493292274,1.31500727501619,5.71637386963577,11.0147438707771,6.31683473135105,7.30771963490172,7.40417896483339,1.84702133481626,6.64854752416402,4.6995227994414,8.0444130825007,4.63471393484305,8.65161710467197,6.76780945406843,3.60620656256955,5.80000506510201,2.96543914518854,7.88616576412915,4.1628179390236,
Burundi,BDI,,-13.7461350621616,9.06315793323475,4.13540741523573,6.27303792100102,3.96722560975608,4.6129928823551,13.8215185985972,-0.297883667826198,-1.45954114176948,21.325670724065,2.74682871249526,-6.40396492250096,6.88905072359599,-0.72683956324596,0.697920233434075,7.9426609777084,11.4694530503122,-0.940575993748354,1.66495494959118,0.991055731176587,12.1632755625463,-1.0535998173272,3.71532698926909,0.155544010453568,11.7831801791322,3.25018046141876,5.50309611578201,5.03102436337662,1.34950223278298,3.49982213886105,4.99683645651885,1.0099983648187,-6.23999999999987,-3.82999999999987,-7.91999999999973,-8.00000000000033,-1.59000000000023,4.75000000000007,-1.00999999999962,-0.856864057159754,2.05580710643815,4.44651942109671,-1.22372795816655,4.83365776147807,0.90000000000019,5.38465739821252,4.78583195088814,5.04811878219695,3.4684254270541,3.78590254228151,4.19162567788246,
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.09946450719428,6.44290279619469,5.41233937841675,5.61979292443388,5.00903275055448,11.9097579260378,8.76678543895508,8.03863162906173,6.6878808480501,8.50589878893166,10.3405287268107,13.2500855569704,10.771087162641,10.2125718079778,6.69157747460636,0.0866969593826781,5.96307857522112,7.06956994611893,
Cameroon,CMR,,1.18368081170776,3.04155905100806,3.74255032024226,3.54715969576547,2.02605371473766,4.61495562069068,-10.9120655904009,6.34632385552503,4.90147952264024,3.09206823596733,3.47970781666638,2.67384329241229,5.35568077795116,10.7342622594119,11.2450587747047,-5.49513839675085,13.7398715230388,22.0030049229976,6.03511877326719,-1.96529166883705,17.082682248754,7.51620260553756,6.86683056611423,7.47457254301737,8.06316167187163,6.77166308049777,-2.14665021191914,-7.82363197506437,-1.81912051252316,-6.10569764608255,-3.80859937190125,-3.10000321078407,-3.19999735376825,-2.5000009288415,3.29999614640428,5.00000442372229,5.0999980691965,5.03925294326825,4.39381076354546,4.19999633168997,4.51427108687706,4.00904457129394,4.03099331564998,3.70185405379226,2.29665444110366,3.22214658497843,3.38356556996654,2.55753911115539,1.97515331476646,2.92653021233529,4.20000000078356,
Canada,CAN,,3.16329168371274,7.11677926679144,5.18177608227346,6.69945668193704,6.63654513889809,6.58496540750694,2.91531036036213,5.29534186352818,5.26000082594571,2.58342192543188,4.11765762206618,5.44585557984871,6.964202918019,3.69098764606868,1.8229731340018,5.19930243667541,3.45823059976948,3.95359126539951,3.80492288074663,2.16261689876262,3.50311953362092,-2.85900547331084,2.71780616269307,5.81446835917301,4.78007555650497,2.42078276072009,4.25321895433748,4.97447244802946,2.61940296648071,0.193024881999875,-2.09216326313008,0.875192283655352,2.33854277207244,4.80421009728059,2.8084290618019,1.61879988518207,4.22591650207367,4.09743246053931,5.53176288235345,5.23328864605186,1.78380122033775,2.92452948097839,1.88107432962821,3.11997697924049,3.01905734541239,2.8230327286191,2.20002135564717,0.688726873388902,-2.76976817989366,3.21494840783281,2.45964120483926,
Cape Verde,CPV,,,,,,,,,,,,,,,,,,,,,,8.45156239446179,2.82502976891574,9.52074965776575,3.78327085812893,8.64208668106579,2.87145551937856,4.30906357384944,5.99685508688712,5.69794935450167,0.692171677178592,1.40414712715477,3.04436004152787,7.3105028273846,6.92952826317119,7.49152131162003,6.6937734483506,7.63942714558239,8.41298413822184,11.8601675042094,7.26695189094362,6.13761494787552,5.28249336775424,4.68322730882498,4.28,6.52089227407959,10.1417637631609,8.6491611620648,6.19762671877537,3.71264209952807,5.20963505769984,5.04587722840941,
Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.30520278574356,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,,4.95345274425223,-3.7136401294425,-0.707243875294907,2.08036113627207,0.9475689714683,0.644999279873517,4.67651462061576,1.40419674778998,7.09140650747027,2.33296604454655,1.13012702125563,-0.00078287734632454,1.8887689081421,6.33914056237457,0.405003867237113,5.43244263661987,3.80628106708531,1.20922347122176,-2.46507127164314,-4.47859982931045,-1.54450745935213,7.71572461729973,-8.12644775450754,9.48155505979149,3.92727881434396,3.57796682663789,-4.93903317339552,1.71027295607161,1.97731458986155,-2.14764243610077,-0.552426921742082,-6.42409438772781,0.335145798984541,4.89999909032521,7.20000231565623,-4.00000135081837,5.30000263921005,4.69999386020774,3.60000293699024,-2.50001422579923,0.599999999999994,-0.599905560248644,-7.10000000041934,1.00000000084329,2.39999999918801,3.79999999984013,3.70000000069464,1.9999999994059,1.69999999944667,3.00000000134588,3.29999999986099,
Chad,TCD,,1.39774366461414,5.36011611958327,-1.59945402355422,-2.51093959993021,0.606227780689437,-1.80709238666579,0.767201385241819,-0.457218864873212,6.88131022284553,1.85965647039413,-2.2476263666094,1.14961609266287,-8.38088301248176,4.96185258579854,9.01026731040682,2.98076526306855,2.23462485275823,-0.469634183976268,-21.4410876940426,-6.04767074029829,1.04291809376342,5.3466089993438,15.6787177863863,2.04889890548756,21.7927735374751,-4.0816675183583,-2.38880850033881,15.4823590704754,4.88473510707502,-4.17847237677252,8.53513717078826,8.00144334209858,-15.7098370419135,10.1368876335367,1.23654931257242,2.21447303726482,5.65339232379591,6.95157991856227,-0.682850221507607,-0.879681020829395,11.6581346489697,8.49120982354985,14.7216670102995,33.6293718504468,17.3325337360777,0.200000000000003,0.200000000000003,-0.400000000000006,-1.19999999999999,13,3.09999999999999,
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77026367469611,5.82664146877414,-1.51296126027492,-1.63220659761086,-3.2021569420495,0.224197396296688,1.37773415696347,4.88229936411577,5.8983296614699,,,,,
Chile,CHL,,4.04993094678021,5.19307954226909,6.11656483531947,2.66787166629811,0.4171750155149,10.0016060648824,3.64078331944886,3.75167907596941,3.47131724762973,2.12251960306318,9.01796483223791,-0.819195514669701,-4.94110069859147,2.49384451507004,-11.3627801334461,3.40638357313563,8.69744029668939,7.46292681128091,8.68231991612032,8.14860652895537,4.73731106857633,-10.3232324456428,-3.78657232788828,7.97334157338089,7.11922842873081,5.59635330015651,6.59421489320412,7.31120145064308,10.5603252257244,3.69757990057616,7.96998837207263,12.2779306312649,6.98628668212962,5.70811909803311,10.6275772210664,7.41349152295147,6.60557963272679,3.23087870874039,-0.760854811753035,4.49579299704455,3.34818039061958,2.16690863385733,3.95674848146592,6.04108673916473,5.55945253084525,4.58994931957074,4.60028487291216,3.66232624107275,-1.03643176140199,6.09520565012642,5.9882265615842,
China,CHN,,-27.1018817594838,-6.10533866907195,10.3420125352397,15.8369577712167,16.3630177449027,10.7,-5.69999999999996,-4.09999999999995,16.9,19.3999999999999,6.99999999999991,3.8,7.90000000000002,2.29999999999954,8.70000000000041,-1.60000000000012,7.60000000000034,11.7,7.59999999999998,7.79999999999967,5.20000000000003,9.10000000000004,10.9000000000004,15.1999999999998,13.4999999999999,8.80000000000005,11.6,11.3,4.10000000000016,3.79999999999995,9.19999999999996,14.1999999999999,14.0000000000002,13.0999999999999,10.9,10.0000000000001,9.3,7.80000000000005,7.59999999999998,8.39999999999999,8.3,9.09999999999999,9.99999999999986,10.1000000000005,11.2999999999999,12.6999999999996,14.2000000000003,9.59999999999985,9.20000000000016,10.4,9.29999999999987,
Colombia,COL,,5.26537238150462,5.46650028239097,2.90411467785331,6.60234159495627,3.01248719732318,5.32236812954237,4.19063544677745,6.42744433639521,6.52093506685219,6.95651509881007,5.95122309893668,7.673414682055,6.72748176042263,5.74252210855452,2.24804705945057,4.81718726879062,4.14801343897338,8.46344999947337,5.3828533729404,4.09819916131826,2.26321677427397,0.948480319272704,1.58437630414723,3.35510101624796,3.08826465182079,5.83829240968225,5.37150680628993,4.05982100230666,3.41742665552411,6.04203847760981,2.27723149661909,5.03267749660739,2.36565057428439,5.83581149447051,5.20243759253087,2.05585471215166,3.43029367828882,0.569784089854309,-4.20401524369932,4.41999299958367,1.67789830770366,2.5039804654986,3.9182719036083,5.33302206745392,4.70655593383118,6.69751525770528,6.90062765541222,3.54680488578107,1.65154924529054,4.0011851735765,5.91402786312834,
Comoros,COM,,,,,,,,,,,,,,,,,,,,,,3.86492118714079,6.38362335750355,4.82102794503987,4.11026430068644,2.28037184822705,1.8672118279943,1.63799110883693,2.68751869519454,-3.18067533309694,5.09139270419281,-5.39559890707172,8.53092343286595,3.00593747764503,-5.27668203789099,3.61012947783628,-1.29166841630182,4.03034068164632,1.28266244273097,1.92412366644893,1.41785266081011,3.32920857248172,4.14941459748005,2.47461773700306,-0.239934107648054,4.22988560761979,1.24215045863134,0.490990939913132,0.974927218974969,1.81033904744876,2.09999999999999,2.22720317087781,
"Congo, Dem. Rep.",COD,,-10.8513760843594,21.2006975163774,5.21399013365786,-2.44022356459082,0.99734879296372,6.77548530328784,-0.985738662812878,4.3326984643202,9.32883744024787,-0.245056576263778,6.00501806778149,0.151135514353555,8.137275885997,3.13058587920388,-4.98163100549365,-5.30900208134717,0.76079360252632,-5.34529152737973,0.430088262154428,2.19491292243887,2.3505240766536,-0.457677609932574,1.41170368995678,5.54107401972688,0.467850952166089,4.71720965232396,2.67564245266276,0.470381334841093,-1.26605063528289,-6.5683106932791,-8.42105149934423,-10.5000085651783,-13.469050538342,-3.89999680350283,0.699998831895471,-1.02317264467104,-5.61704659754977,-1.62415404409276,-4.27014083107429,-6.91092731625191,-2.10000808190898,3.46847624839313,5.79130132313159,6.63989613767563,7.80073715565352,5.58125707701318,6.25775459843464,6.15504375411604,2.83438446843316,7.17420317492858,6.87966680189311,
"Congo, Rep.",COG,,8.35072668722441,5.20230880545415,-4.02930041832367,3.81679625774044,3.67646775276262,1.35898246747192,2.11627205308935,7.63132624390997,7.54852521215143,6.35847016185933,7.75303587727372,8.61755083247834,8.23118894763117,7.88552080920614,7.73159685041374,0.916286734745796,-8.95342797048988,6.35974698964714,9.81322474583908,17.6366055005544,17.6197224492483,23.597699968121,5.85396283832699,6.9761310507932,-1.18566085627047,-6.86152642686278,0.189376630817378,1.76626344058836,2.59987651159128,1.00000356694369,2.39536745406824,2.61194805221436,-0.979683210090116,-5.4930757363676,3.98532437251033,4.29048155564114,-0.624812147044523,3.73755276852967,-2.58219935863525,7.57598039215685,3.80260190016178,4.58187006145742,0.813264074715363,3.47663162277505,7.75575897797003,6.23599701269603,-1.58222275043937,5.57226417275646,7.46887803230689,8.75165579918745,3.42062126985299,
